name,fwd_bb,fwd_bl,fwd_bl_within,rev_bb,rev_bl,fwd_dcgain,locus,annot,fwd_r2_WT,fwd_r2_toc1,fwd_nugap,fwd_within,rev_r2_WT,rev_r2_toc1,rev_nugap,rev_within,period_WT,period_toc1,dperiod,period_class,does_not_shorten,fwd_reliable,rev_reliable,robust_both,robust_bl
258188_at,0.1115672528294653,0.10566177370831453,0.0928422689757887,0.09364994009500988,0.0690925128896616,0.7424832447307731,AT3G17800,mRNA level of the MEB5.2 gene (At3g17800) remains unchanged after cutting the inflorescence stem,0.7472510025871151,0.6718209425778261,0.1115672528294653,0.1157077142263048,0.4729233059552908,0.16018542532502,0.0936499400950098,0.2674006604804448,23.25,21.75,-1.5,,False,True,False,False,False
252073_at,0.18104109040429936,0.12016391288880236,0.11271264725902283,0.1764580262615359,0.15520522464643785,1.1553226743207092,AT3G51750,unknown protein,0.5628000381435254,0.7605674444032244,0.1810410904042993,0.1128362822399397,0.4571400238051253,0.6170788048898326,0.1764580262615359,0.191138077942335,24.25,22.25,-2.0,,False,True,False,False,False
255298_at,0.3819265039111349,0.3819265316071741,0.06487543319398135,0.5990152926295963,0.5117828508500206,0.26136152689717873,AT4G04840,methionine sulfoxide reductase domain-containing protein / SeIR domain-containing protein,0.3722253725237417,0.1830791638018958,0.3819265039111349,0.0684849075922214,0.1148744353374041,0.2026931324482883,0.5990152926295963,0.411115898341106,27.0,25.0,-2.0,,False,False,False,False,False
247214_at,0.08524448766020773,0.07480140850961252,0.07423347544490683,0.20181469619061232,0.12746149198975176,0.8870263075355224,AT5G64850,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G09960.1); similar to 80C09_15 [Brassica rapa subsp. pekinensis] (GB:AAZ41826.1),0.7862034130702878,0.7851153547064653,0.0852444876602077,0.0831988533423652,0.5018603325750698,0.4693566591282953,0.2018146961906123,0.0681380761561877,23.25,21.25,-2.0,shortened,False,True,False,False,False
261480_at,0.13490970044209885,0.1146365642373629,0.11386804578791468,0.32300944364376033,0.20369656230463082,0.7469793982757513,AT1G14280,PKS2 (PHYTOCHROME KINASE SUBSTRATE 2),0.6149331719702573,0.5831362860126343,0.1349097004420988,0.1317256244735876,0.223121520748789,0.5921745512484831,0.3230094436437603,0.2927770701794369,23.5,20.75,-2.75,shortened,False,True,False,False,False
245479_at,0.15891481855025874,0.139397234266517,0.14717111138136568,0.12482321829418563,0.0992903931075602,1.5309693564264946,AT4G16140,proline-rich family protein,0.6202679806614708,0.1347878007713802,0.1589148185502587,0.2239722244773953,0.5818163273301508,0.8129033820011947,0.1248232182941856,0.1577802293701496,23.75,23.5,-0.25,,False,False,True,False,False
252250_at,0.2356548962940775,0.15778958036598423,0.10385126997167841,0.2439960355240169,0.24399643536364787,1.3293061140133096,AT3G49790,ATP binding,0.45130637832411,0.6576661469737697,0.2356548962940775,0.1038494276615387,0.512026173862705,0.4619811874736942,0.2439960355240169,0.2383025570701334,24.75,24.75,0.0,,False,False,False,False,False
263912_at,0.12072109732005404,0.1176202071828708,0.1308614831853806,1.0,0.7624191044507108,0.6366535080178262,AT2G36390,"SBE2.1 (STARCH BRANCHING ENZYME 2.1); 1,4-alpha-glucan branching enzyme",0.6698302850729266,0.4664305419698119,0.120721097320054,0.1455484706173878,-0.0406069966174613,0.1176430489251619,1.0,0.5672126175855179,24.75,22.25,-2.5,,False,False,False,False,False
247280_at,0.33635764945011276,0.3065689731875298,0.2533989971341902,0.23205180448554955,0.2320614679409238,0.7496603779356289,AT5G64260,"phosphate-responsive protein, putative",0.6273177373375949,0.5247697120939439,0.3363576494501127,0.3011583732857881,0.5325475151590282,0.288768398515311,0.2320518044855495,0.1657749396687109,23.25,21.0,-2.25,,False,True,False,False,False
264787_at,0.44434348938949514,0.27719196841211297,0.06216501507849654,0.3236141144779704,0.17820748988912616,0.8085296654135952,AT2G17840,ERD7 (EARLY-RESPONSIVE TO DEHYDRATION 7),0.8260796658322707,0.8406906562461134,0.4443434893894951,0.0724459295272993,0.404747368922566,-0.0613905190827983,0.3236141144779704,0.2596952256101911,23.75,22.0,-1.75,shortened,False,True,False,False,False
256020_at,0.1715936636679398,0.14405662993788762,0.08622413078903302,0.03338636438937483,0.033387722923196396,0.7512612438778392,AT1G58290,HEMA1; glutamyl-tRNA reductase,0.6479101368820989,0.5995071396351843,0.1715936636679398,0.0969325993195804,0.6099918646102553,0.6314892123490196,0.0333863643893748,0.162841914086996,23.0,20.5,-2.5,shortened,False,True,True,False,True
266391_at,0.037917165630077056,0.037917220558325665,0.11913098723798801,0.07494476555280677,0.06529777589112692,1.165850224658383,AT2G41290,strictosidine synthase family protein,0.6739174281634265,0.6121326349123348,0.037917165630077,0.1407286253642919,0.6068646862355077,0.7459618752521764,0.0749447655528067,0.0943113534332644,24.0,21.25,-2.75,shortened,False,True,True,True,True
260048_at,0.5924490439299223,0.31174981622948383,0.24870403070457242,0.13583830100746797,0.10682791266637967,0.9889422455261281,AT1G73750,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G15060.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO42199.1); contains InterPro domain Uncharacterised conserved protein UCP031088, alpha/beta hydrolase, At1g15070 (InterPro:IPR016969)",0.1620411649159404,0.5194577661688603,0.5924490439299223,0.2617902056004833,0.2952883293719619,0.5100982244355378,0.1358383010074679,0.2203427058513304,24.5,20.75,-3.75,,False,False,False,False,False
258805_at,0.2283129617898445,0.16284993493899147,0.18297085334325247,0.24175897544612804,0.20815910914387253,1.3378210681979057,AT3G04010,glycosyl hydrolase family 17 protein,0.7573681654995875,0.5542353298326295,0.2283129617898445,0.2009804144099767,0.5842429112238794,0.8816668671031359,0.241758975446128,0.0496555882520564,23.25,22.5,-0.75,shortened,False,True,True,False,False
250412_at,0.09172888724317169,0.0841504303082951,0.18026755659471771,0.15357756178076584,0.09898380428330926,0.7492002556436361,AT5G11150,ATVAMP713 (Arabidopsis thaliana vesicle-associated membrane protein 713),0.7294041778397631,0.5479980086952249,0.0917288872431716,0.1968432845624863,0.4665599877649867,0.5212719549236966,0.1535775617807658,0.318909331571508,23.25,21.75,-1.5,shortened,False,True,False,False,False
247949_at,0.09445898339563913,0.08187479809535005,0.1478772667779075,0.013184077424189488,0.01095060257451876,1.4216643068183703,AT5G57220,"CYP81F2 (cytochrome P450, family 81, subfamily F, polypeptide 2); oxygen binding",0.6057835096255264,0.6920723163339189,0.0944589833956391,0.1528010107493888,0.7142786539247541,0.6699425836845455,0.0131840774241894,0.1607026887757297,23.5,23.0,-0.5,invariant,True,True,True,True,True
251519_at,0.17003840678285273,0.1531681791261092,0.10564836383852619,0.026075411429419798,0.025551225756098295,0.7631588625684362,AT3G59400,GUN4 (Genomes uncoupled 4),0.7699390548404986,0.5779482340350652,0.1700384067828527,0.1207881960015125,0.4630646306085053,0.6401613812394503,0.0260754114294197,0.0780439872105244,22.5,20.5,-2.0,shortened,False,True,False,False,False
246021_at,0.1611929342150639,0.16119524260052306,0.2503230948231851,0.13354568013273305,0.13354802156809362,0.9285961774539174,AT5G21100,"L-ascorbate oxidase, putative",0.7390045655158692,0.3397770264374139,0.1611929342150639,0.2695851330153783,0.5790153681681508,0.7198584237182327,0.133545680132733,0.3460779494527459,23.0,23.0,0.0,,False,False,True,False,False
247899_at,0.2210781880530561,0.20728756687606054,0.21832847854022905,0.8206552215649319,0.5168307563199555,0.555218825522212,AT5G57345,similar to unknown [Populus trichocarpa x Populus deltoides] (GB:ABK96592.1),0.5508549554778083,0.3620983083417807,0.2210781880530561,0.2408675000700223,-0.0453932642097991,0.2204996213727089,0.8206552215649319,0.3540977439042617,23.0,20.25,-2.75,,False,False,False,False,False
265724_at,0.7777996188114752,0.6918149604991547,0.46839819935033106,1.0,0.7745379226722487,0.32195874542528463,AT2G32100,ATOFP16/OFP16 (Arabidopsis thaliana ovate family protein 16),0.4240993607522512,0.1821369584339262,0.7777996188114752,0.5548787208697684,0.05118784995201,0.2536885469101944,1.0,0.589102294296989,23.75,22.25,-1.5,shortened,False,False,False,False,False
260412_at,0.10459962970803548,0.08470801250640268,0.13864694463412153,0.07532150546696861,0.06893998071357132,0.9528511997036501,AT1G69830,AMY3/ATAMY3 (ALPHA-AMYLASE-LIKE 3); alpha-amylase,0.7459377346049533,0.8173051001234216,0.1045996297080354,0.1621120956257782,0.5871503752207818,0.6040056652883621,0.0753215054669686,0.2599170279429673,24.0,21.0,-3.0,,False,True,True,True,True
266839_at,0.19550904001796546,0.18760916345582626,0.1422462680521825,0.6914595102863329,0.3618195967046376,0.5553848080881199,AT2G25930,ELF3 (EARLY FLOWERING 3),0.6825709581126507,0.3593449426296373,0.1955090400179654,0.1891150534328344,0.2697035875724098,-0.0233577039038346,0.6914595102863329,0.3915049112575797,24.5,23.0,-1.5,,False,False,False,False,False
260955_at,0.4330517811442584,0.23892773361452324,0.10859805221286573,0.18005876885872943,0.14728905509248108,1.4992714821928623,AT1G06000,UDP-glucoronosyl/UDP-glucosyl transferase family protein,0.3307663580723816,0.5409818881600172,0.4330517811442584,0.127865331879346,0.4571130513769907,0.8259936216781886,0.1800587688587294,0.205274556389918,25.75,21.0,-4.75,shortened,False,False,False,False,False
250690_at,0.2351981931848277,0.17636455455492306,0.18167691201586814,0.26318552863293593,0.17230344107380116,0.6953464527997616,AT5G06530,ABC transporter family protein,0.5054748127641673,0.4229171028159668,0.2351981931848277,0.2288751369157099,0.4530792189408105,0.6119620947676933,0.2631855286329359,0.1671819057188416,25.0,22.75,-2.25,shortened,False,False,False,False,False
256379_at,0.46571983056372396,0.2887216997574563,0.27580714920283417,0.10267866459908144,0.08959690781369048,1.618052766952111,AT1G66840,"Identical to Protein PLASTID MOVEMENT IMPAIRED 2 (PMI2) [Arabidopsis Thaliana] (GB:Q9C9N6); similar to PMI15 (plastid movement impaired 15) [Arabidopsis thaliana] (TAIR:AT5G38150.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN79831.1); contains InterPro domain Protein of unknown function DUF827, plant (InterPro:IPR008545)",0.5485414237399653,0.6483383208751146,0.4657198305637239,0.3502273868082305,0.665934389907715,0.6982179396754578,0.1026786645990814,0.1535260969217216,23.25,23.0,-0.25,,False,True,True,False,False
259595_at,0.07302665725202884,0.06965743981587658,0.14402581635916192,0.32175118773514744,0.17626510221201314,0.7835856752980692,AT1G28050,zinc finger (B-box type) family protein,0.7614493968397253,0.7337575176916984,0.0730266572520288,0.1969613044839968,0.2965563236790161,0.107739033882605,0.3217511877351474,0.4531890556885874,24.25,23.0,-1.25,shortened,False,True,False,False,False
260671_at,0.17059915159630948,0.11996346828145636,0.08456019549911928,0.08305492138119712,0.073048540281096,1.270260897804077,AT1G19310,zinc finger (C3HC4-type RING finger) family protein,0.8831080281096919,0.8423665510832186,0.1705991515963094,0.091680716355089,0.6468421857542317,0.6093393083060852,0.0830549213811971,0.2070579185701087,23.5,21.75,-1.75,,False,True,True,False,True
264001_at,0.6565135142173298,0.29409689443764875,0.32939865412255076,0.11448020906237345,0.07468547685288782,1.4159564647963905,AT2G22420,peroxidase 17 (PER17) (P17),-0.1268531816691176,0.099798477233679,0.6565135142173298,0.5922676592393312,0.5675759771209712,0.7409794573001545,0.1144802090623734,0.2041917786532571,24.5,22.25,-2.25,shortened,False,False,True,False,False
249941_at,0.18975307856506218,0.15602321017501247,0.15202620958690383,0.11991970655733,0.0893442073290028,0.8780258222477014,AT5G22270,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G06270.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO15841.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN79170.1),0.8651733965348671,0.6430543508850448,0.1897530785650621,0.1736168467620252,0.5483964448988321,0.4642460142899739,0.11991970655733,0.1551366117529843,23.75,22.25,-1.5,shortened,False,True,False,False,False
252166_at,0.2347294053375295,0.1958243957044468,0.1271154917172863,0.04521272853422391,0.031940122107760344,0.8382342088490375,AT3G50500,SPK-2-2 (SNF1-RELATED PROTEIN KINASE 2.2); kinase/ protein kinase,0.823009660606058,0.7572937121305204,0.2347294053375295,0.142386371372523,0.675172838179329,0.494512562132708,0.0452127285342239,0.0888175909445318,23.75,21.25,-2.5,,False,True,False,False,False
249456_at,0.23730996537564372,0.17808620997459415,0.09409428328379282,0.2588667912793658,0.1548867476732408,0.760828148215224,AT5G39410,binding / catalytic,0.7673650047031141,0.7308792108419846,0.2373099653756437,0.1471511901095057,0.4457718719897474,-0.0798807715240348,0.2588667912793658,0.5623849016505568,24.0,21.5,-2.5,,False,True,False,False,False
263114_at,0.4438016509533566,0.3925790231451507,0.2683772512547124,0.8777706884411519,0.5851759539961046,0.027702993607915876,AT1G03130,PSAD-2 (photosystem I subunit D-2),0.1998830411166676,0.1636609759260361,0.4438016509533566,0.2890607696853288,0.2064760377752394,-0.0002586691664547,0.8777706884411519,0.668350223222357,23.0,20.5,-2.5,shortened,False,False,False,False,False
265051_at,0.5624834341971634,0.5409423178147802,0.2163972763334903,0.7407208973065613,0.37745537433210696,0.2704125485975603,AT1G52100,jacalin lectin family protein,0.7597964474651322,0.1620316731732957,0.5624834341971634,0.2317975235725017,-0.010141661919981,0.1367290133288782,0.7407208973065613,0.1590930498659087,25.25,23.25,-2.0,,False,False,False,False,False
250666_at,0.2806101976346182,0.20327736684471226,0.1868164839948499,0.12195130857845454,0.10238225854358653,1.3424328385099398,AT5G07100,WRKY26 (WRKY DNA-binding protein 26); transcription factor,0.8475546898669696,0.7340213821562035,0.2806101976346182,0.2639231476217649,0.6628891913721837,0.7718044619460616,0.1219513085784545,0.190542186996254,23.25,22.0,-1.25,,False,True,True,False,False
253285_at,0.6125264873587254,0.2512713583478921,0.3835119532920229,0.04551709850750272,0.03843971552957518,0.8030137170648949,AT4G34250,"fatty acid elongase, putative",0.1398460664064039,0.2860050689012193,0.6125264873587254,0.568723626161665,0.1867417286368007,0.1402699724414943,0.0455170985075027,0.3557130094154344,24.5,21.0,-3.5,,False,False,False,False,False
247937_at,0.25957882216325273,0.19567800863863644,0.08613003035763245,0.10234211251991504,0.10234357750330518,0.7573360257982729,AT5G57110,"ACA8 (AUTOINHIBITED CA2+ -ATPASE, ISOFORM 8); calcium-transporting ATPase/ calmodulin binding",0.6590709288951413,0.7229582943653403,0.2595788221632527,0.1284288538450538,0.4270063656347261,0.0611007080146344,0.102342112519915,0.3108404150943225,23.25,23.0,-0.25,invariant,True,True,False,False,False
263410_at,0.27554119786087083,0.21321724841194906,0.08799865591880066,0.15480766869047155,0.11127835180915989,0.8333483475906787,AT2G04039,similar to unnamed protein product [Vitis vinifera] (GB:CAO41070.1),0.6700334976958846,0.573741818035467,0.2755411978608708,0.1089632428745687,0.6952077977914828,0.7680250483431668,0.1548076686904715,0.0628243438574291,23.25,21.5,-1.75,shortened,False,True,True,False,False
265342_at,0.35949451422820317,0.21762127806768425,0.3606697172746081,0.1935201447411062,0.1108243702741788,2.818679057177307,AT2G18300,basic helix-loop-helix (bHLH) family protein,0.2000730595888868,0.5800758841818231,0.3594945142282031,0.4930095868199373,0.4239749192132014,0.4819792061567531,0.1935201447411062,0.4245353778746273,25.5,21.75,-3.75,,False,False,False,False,False
263412_at,0.27828608517091197,0.18794022601625596,0.19004586163870604,0.14306986309031608,0.1314495431196336,1.2085705281216081,AT2G28720,"histone H2B, putative",0.7358135193819787,0.6379893305925254,0.2782860851709119,0.2743415567139649,0.5389423181776696,0.8008613107924559,0.143069863090316,0.1883272834224476,24.75,21.25,-3.5,,False,True,True,False,False
252927_at,0.3597547615301887,0.2652896344278719,0.09052901878706673,0.14368493317118194,0.08292750865917427,0.8113729549844195,AT4G39090,RD19 (RESPONSIVE TO DEHYDRATION 19); cysteine-type peptidase,0.8550978363746382,0.8832752530041739,0.3597547615301887,0.1430634929418041,0.4299468408982771,-0.369239389392539,0.1436849331711819,0.3143530344205721,23.5,21.25,-2.25,shortened,False,True,False,False,False
253215_at,0.19309834660088238,0.18586975376800527,0.11895305443596949,0.2355515795298876,0.16463943205989323,0.8427269105215481,AT4G34950,nodulin family protein,0.80309667032425,0.515073260570656,0.1930983466008823,0.122954129671222,0.637447609045035,0.8117333919463838,0.2355515795298876,0.3661030547141343,23.5,21.25,-2.25,,False,True,True,False,False
257154_at,0.20849333291822114,0.14607842800559231,0.13398155447221904,0.6510517717499527,0.39218926636543894,0.7669128757422434,AT3G27210,Identical to Uncharacterized protein At3g27210 (Y-2) [Arabidopsis Thaliana] (GB:Q9LK32); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G40860.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO14583.1),0.8448372154118866,0.7922375059300794,0.2084933329182211,0.1721597950575393,0.4698670352743072,-0.2838038487615113,0.6510517717499527,0.7388311009147956,23.75,21.75,-2.0,,False,True,False,False,False
253042_at,0.19416420565163936,0.19364812507899828,0.14111005346793673,0.19416013533802137,0.12976273833448712,0.6679685464392278,AT4G37550,"formamidase, putative / formamide amidohydrolase, putative",0.6527038880920835,0.4185826017486477,0.1941642056516393,0.1491816562653257,0.3649717625598584,0.6335856244745269,0.1941601353380213,0.0579340486140685,23.0,20.5,-2.5,shortened,False,False,False,False,False
254215_at,0.3959406903121337,0.3683129455542439,0.12036313323534661,0.929312943400592,0.6434819401562822,0.6742943999570422,AT4G23700,ATCHX17 (CATION/H+ EXCHANGER 17); monovalent cation:proton antiporter,0.8995430303889346,0.4736291443469274,0.3959406903121337,0.1247854521303108,0.2527156732139557,0.0366594553440051,0.929312943400592,0.2971176554198115,22.75,20.0,-2.75,,False,False,False,False,False
260877_at,0.48593031220021166,0.47325328357545077,0.4703230632972477,1.0,0.7261669797134295,0.023721147312413524,AT1G21500,similar to hypothetical protein OsI_030994 [Oryza sativa (indica cultivar-group)] (GB:EAZ09762.1); similar to Os09g0517000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063677.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD33829.1),0.3155571605559965,0.1650326123736769,0.4859303122002116,0.5895865852962854,0.1164214040926583,0.0384418093632441,1.0,0.6779067416211275,23.0,20.0,-3.0,shortened,False,False,False,False,False
265918_at,0.28953890168605306,0.19930978943378458,0.05386803128681068,0.17723504172413543,0.15430882471502513,1.011826257319853,AT2G15090,"fatty acid elongase, putative",0.7030903428859219,0.7354661524800373,0.289538901686053,0.0633659673856756,0.514124708323165,0.6828288201186519,0.1772350417241354,0.1212107380909788,25.0,21.5,-3.5,shortened,False,True,True,False,False
264694_at,0.2384228539598147,0.19572573180071112,0.08218170452774873,0.07907814372390073,0.06918336490873013,0.8707679017964638,AT1G70250,"receptor serine/threonine kinase, putative",0.7478950805094253,0.5971125581027924,0.2384228539598147,0.1018536169802649,0.4661171775993826,0.7411437343041789,0.0790781437239007,0.3038730422964203,23.75,22.0,-1.75,,False,True,False,False,False
247222_at,0.19971970545857282,0.1701606966660755,0.18918829502088963,0.08730212518922077,0.0671764400501579,0.7358800605412504,AT5G64840,ATGCN5 (Arabidopsis thaliana general control non-repressible 5),0.65410957083603,0.5004417934931124,0.1997197054585728,0.1953549474798591,0.5831368650688818,0.6435409353645474,0.0873021251892207,0.0757007287334129,23.5,21.5,-2.0,shortened,False,True,True,False,False
254580_at,0.13385027781830322,0.1188414447198418,0.08760970409575539,0.06548322715668767,0.04087584928977735,0.8602006731423563,AT4G19390,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G13720.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO63752.1); contains InterPro domain Uncharacterised conserved protein UCP022348 (InterPro:IPR016804); contains InterPro domain Protein of unknown function UPF0114 (InterPro:IPR005134),0.7656672588636253,0.8099597614976494,0.1338502778183032,0.0934722489482676,0.4959899262916449,0.2419234257237581,0.0654832271566876,0.3783137151296083,25.0,20.25,-4.75,,False,True,False,False,False
245346_at,0.6942098509883714,0.4064005141039263,0.3894106956076813,0.027829227108110834,0.027524915755555674,1.7821521601749666,AT4G17090,"CT-BMY (BETA-AMYLASE 3, BETA-AMYLASE 8); beta-amylase",-2.662373816921175,0.4578532649665473,0.6942098509883714,0.5122121148207637,0.671026323124688,0.7907651049515579,0.0278292271081108,0.2184662195825641,24.25,21.75,-2.5,shortened,False,False,True,False,False
257701_at,0.2693492288669664,0.26934971025581134,0.16605576368528824,0.22055161219754846,0.21622950151738152,1.8129462010096056,AT3G12710,methyladenine glycosylase family protein,0.5367474216394057,0.1457621424104994,0.2693492288669664,0.2349374360832229,0.6126062209086718,0.799101409557278,0.2205516121975484,0.1251938776515517,23.5,22.5,-1.0,,False,False,True,False,False
254746_at,0.19650603447622153,0.18612628497377043,0.14630208399299338,0.45287767936281453,0.288599804182579,0.7715923193558603,AT4G12980,"auxin-responsive protein, putative",0.7361362248753553,0.454791890027962,0.1965060344762215,0.1663218110646158,0.3427150928463787,0.536020428423154,0.4528776793628145,0.2835896877806834,23.0,20.5,-2.5,shortened,False,False,False,False,False
267516_at,0.18986860362651778,0.181741539162399,0.16806135955700074,0.5777065580268512,0.3612510323784867,0.5602705722969564,AT2G30520,RPT2 (ROOT PHOTOTROPISM 2); protein binding,0.648405205730697,0.3785287720361741,0.1898686036265177,0.1918071322943041,0.4563911093137693,0.0256588948571486,0.5777065580268512,0.4943622483929453,24.0,24.25,0.25,invariant,True,False,False,False,False
266899_at,0.13406991793133222,0.13407046955739496,0.1886717100356769,0.207633620390076,0.14806508442246422,1.010404748113189,AT2G34620,mitochondrial transcription termination factor-related / mTERF-related,0.7175532756051505,0.4936476154741281,0.1340699179313322,0.2052018354233034,0.653527951761411,0.7298211655786995,0.207633620390076,0.0912784417485259,22.25,21.75,-0.5,,False,False,True,False,False
260956_at,0.18989499719141273,0.1898950171159726,0.21731613168845443,0.8958421550249985,0.44232947305575254,0.3484733019292879,AT1G06040,STO (SALT TOLERANCE); transcription factor/ zinc ion binding,0.2906711862243322,0.1985429449157203,0.1898949971914127,0.2173130516083872,0.2192199451606865,0.0573470242361463,0.8958421550249985,0.5933428582862791,24.25,22.5,-1.75,shortened,False,False,False,False,False
247025_at,0.2736585735141609,0.272460699516291,0.11697823746898083,0.4811730436284735,0.32074297000449914,0.4704083277557282,AT5G67030,ABA1 (ABA DEFICIENT 1); zeaxanthin epoxidase,0.5735945296313474,0.2721210596049856,0.2736585735141609,0.1194362372377845,0.2828763383087511,0.3272198868827566,0.4811730436284735,0.1881449949383716,23.25,21.25,-2.0,shortened,False,False,False,False,False
259992_at,0.06511309489176335,0.055804960950415976,0.07989375788830616,0.05780863140058478,0.05780963170922146,1.026266266153739,AT1G67970,AT-HSFA8 (Arabidopsis thaliana heat shock transcription factor A8); DNA binding / transcription factor,0.7735717245078138,0.8140770142829298,0.0651130948917633,0.0948876704863693,0.3928028917808231,0.505672317167854,0.0578086314005847,0.0367484271713651,24.5,22.25,-2.25,shortened,False,True,False,False,False
259783_at,0.13945213793241773,0.13570341436929145,0.3167831092070489,1.0,0.806276623086564,0.5703699372931266,AT1G29510,SAUR68 (SMALL AUXIN UPREGULATED 68),0.5858648238668946,0.3205039424769527,0.1394521379324177,0.3262101464292025,0.389812244268787,0.1932425000340208,1.0,0.602717703161159,23.5,22.25,-1.25,shortened,False,False,False,False,False
265913_at,0.6736676797416697,0.4647440718531511,0.07852399498630015,0.18555918734041243,0.1851552049223594,0.4023323094645408,AT2G25625,similar to unnamed protein product [Vitis vinifera] (GB:CAO44157.1),0.2544503892796264,0.171867541463495,0.6736676797416697,0.0842196879051728,0.5238683104942392,0.6428702353457412,0.1855591873404124,0.1997274542797254,25.75,25.5,-0.25,,False,False,True,False,False
262248_at,0.33330022359582323,0.2225219780548913,0.20736839178103028,0.9951755914818,0.658442465410484,0.7414803752010796,AT1G48370,YSL8 (YELLOW STRIPE LIKE 8); oligopeptide transporter,0.8257300333338591,0.5834753260645749,0.3333002235958232,0.2286701341839508,0.6928897691907583,0.0799544343487175,0.9951755914818,0.708615181734379,23.75,19.5,-4.25,,False,True,False,False,False
249035_at,0.16812448196394808,0.16324224490678574,0.15235746091112506,0.053074242621269724,0.0530743527330555,0.4980824476128128,AT5G44190,GLK2 (GOLDEN2-LIKE 2); DNA binding / transcription factor,0.3857178069813138,0.2768079159110042,0.168124481963948,0.1618143527136349,0.4054243991115543,0.5719275678865346,0.0530742426212697,0.2552157960942197,22.75,20.75,-2.0,shortened,False,False,False,False,False
253496_at,0.1916835185195096,0.1758285400431971,0.16594601840427559,0.4482311925192427,0.33094922294609186,0.6658154171878354,AT4G31870,ATGPX7 (GLUTATHIONE PEROXIDASE 7); glutathione peroxidase,0.6186282440640789,0.5485761458925457,0.1916835185195096,0.1971327410410147,0.4316523631282883,0.0818238111033025,0.4482311925192427,0.0900028050334649,24.5,19.25,-5.25,,False,True,False,False,False
260753_at,0.19332046407490205,0.18643783596813243,0.11014853023160609,0.4954983106039265,0.31630667025355935,0.6721383676194241,AT1G49230,zinc finger (C3HC4-type RING finger) family protein,0.7555315608295412,0.4996219922820591,0.193320464074902,0.1286889084729018,0.3840086733919503,0.3239471929048442,0.4954983106039265,0.27485545707305,24.25,21.75,-2.5,,False,False,False,False,False
266983_at,0.21761376102335467,0.15647689873700393,0.17544127864775583,0.1668068368316826,0.1437510799552122,1.4184229504436372,AT2G39400,"hydrolase, alpha/beta fold family protein",0.796158644974109,0.6101291189664179,0.2176137610233546,0.2247893258934151,0.6999315983424894,0.8305539174965788,0.1668068368316826,0.0996208063845964,23.25,23.0,-0.25,invariant,True,True,True,False,False
259275_at,0.11328916088333295,0.10869358850834528,0.03886465542384576,0.27725557999408973,0.1687220109274662,0.6581479246713533,AT3G01060,similar to unnamed protein product [Vitis vinifera] (GB:CAO15045.1); similar to unknown [Brassica rapa] (GB:ABC41272.1),0.6309267929578752,0.5034252333630487,0.1132891608833329,0.0438237926036237,0.2960584726099282,0.4273038099834754,0.2772555799940897,0.0820854890513046,23.5,20.25,-3.25,shortened,False,True,False,False,False
245193_at,0.20845949304263275,0.19842028080835267,0.18169634074396182,0.2520858456314948,0.1945704364039043,0.7828678504618911,AT1G67810,Fe-S metabolism associated domain-containing protein,0.7573782401537507,0.4448765479007934,0.2084594930426327,0.1872581196942779,0.6401157714642463,0.5804729784140844,0.2520858456314948,0.3688867132221711,22.75,21.5,-1.25,shortened,False,False,True,False,False
250344_at,0.4900848054119707,0.3975388450164346,0.09744369850992628,0.30641176946957677,0.3064122378486275,0.6432366545094516,AT5G11930,glutaredoxin family protein,0.4544368561558684,0.0911161505187932,0.4900848054119707,0.1249754659126944,0.5554836406888661,0.6271225143019472,0.3064117694695767,0.0862311622683157,24.75,25.0,0.25,,False,False,True,False,False
256627_at,0.6881804781126263,0.38791999574786074,0.1607198633929789,0.12700286069917274,0.10885735400914469,1.1575671882244039,AT3G19970,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G18245.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO66476.1); contains InterPro domain Protein of unknown function DUF829, eukaryotic (InterPro:IPR008547)",0.1878813527351094,0.5272568848401253,0.6881804781126263,0.286712513737864,0.6510342807656075,0.7772397246991661,0.1270028606991727,0.1641206375451284,25.75,21.75,-4.0,shortened,False,False,True,False,False
262892_at,0.13317953845707678,0.12448213470025615,0.16362121637445665,0.1414605756154119,0.0806938397096951,0.6755847591452926,AT1G79440,ALDH5F1 (SUCCINIC SEMIALDEHYDE DEHYDROGENASE); 3-chloroallyl aldehyde dehydrogenase/ succinate-semialdehyde dehydrogenase,0.7744476504259463,0.540647993508494,0.1331795384570767,0.2097969403733572,0.2198062826293405,0.3508414731180422,0.1414605756154119,0.4011055264327659,23.5,20.75,-2.75,shortened,False,True,False,False,False
