name,locus,annot,fwd_r2_WT,fwd_r2_toc1,fwd_nugap,fwd_within,rev_r2_WT,rev_r2_toc1,rev_nugap,rev_within,period_WT,period_toc1,dperiod,period_class,does_not_shorten,fwd_reliable,rev_reliable,robust_both
265339_at,AT2G18230,ATPPA2 (ARABIDOPSIS THALIANA PYROPHOSPHORYLASE 2); inorganic diphosphatase/ pyrophosphatase,0.6594387149539638,0.5976570455406097,0.2644388167326948,0.2911346636390871,0.5169127000001914,0.8274454110052714,0.19389497823077678,0.16262309444833428,23.75,22.25,-1.5,shortened,False,True,True,False
247074_at,AT5G66590,allergen V5/Tpx-1-related family protein,0.28333586450024617,0.5008323992001129,0.5827533802177067,0.5317592141949274,0.20764130681264026,0.483754228438415,0.19482244006807986,0.36576685846247836,24.75,22.75,-2.0,,False,False,False,False
254508_at,AT4G20170,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G44670.1); similar to Os06g0328800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057533.1); similar to Os02g0712500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047907.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD72474.1); contains InterPro domain Protein of unknown function DUF23 (InterPro:IPR008166),0.5761915641335764,0.5681286550134176,0.23884412293355212,0.13008151419842062,0.36878236809063436,0.662946234983615,0.09983657522478677,0.10765999988792896,25.0,22.25,-2.75,,False,True,False,False
255088_at,AT4G09350,DNAJ heat shock N-terminal domain-containing protein,0.6298533278497291,0.6759627863047144,0.3856019341101819,0.27976732340910604,0.7333741136723743,0.7279431011453805,0.08955237917490456,0.11833134533505846,24.0,23.0,-1.0,,False,True,True,False
258920_at,AT3G10520,AHB2 (NON-SYMBIOTIC HAEMOGLOBIN 2),0.4937414289807731,0.46931739594863575,0.6573655301923315,0.2259524678472109,0.5990371728362913,0.8484296967940201,0.1722902939958208,0.12967343828263905,25.0,22.25,-2.75,,False,False,True,False
259303_at,AT3G05130,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G27330.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO68600.1); contains InterPro domain Prefoldin (InterPro:IPR009053),0.44797802720290947,0.542303186121496,0.5293452136024767,0.22905346882656075,0.5177845981223834,0.5702803521193929,0.07976768399530489,0.2336435690488351,25.75,22.75,-3.0,,False,False,True,False
253048_at,AT4G37560,"formamidase, putative / formamide amidohydrolase, putative",0.48212525403082906,0.23337224105512955,0.3087689791326828,0.10260906598350608,0.7243970895017905,0.9606179836284094,0.07024351928336554,0.11751513042942857,24.5,22.0,-2.5,,False,False,True,False
259008_at,AT3G09390,MT2A (METALLOTHIONEIN 2A),0.7411226777934432,0.6882820416712903,0.17551690872587053,0.2321384252412238,0.39547388814748785,0.01651761952139219,0.3992786283067403,0.3290366706135559,24.0,20.5,-3.5,shortened,False,True,False,False
265182_at,AT1G23740,"oxidoreductase, zinc-binding dehydrogenase family protein",0.7400209571776197,0.48861959147974765,0.2066390082364839,0.1260817946109034,0.6475145912523357,0.8137235608382303,0.03079543933843119,0.049555792785547975,23.0,21.25,-1.75,shortened,False,False,True,False
256456_at,AT1G75180,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G19400.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G19400.2); similar to unnamed protein product [Vitis vinifera] (GB:CAO47631.1); contains domain PTHR10996:SF1 (PTHR10996:SF1); contains domain PTHR10996 (PTHR10996),0.5940013328525003,0.4420875908204036,0.1581956054500849,0.14329036323130226,0.3398832863457488,0.4709044049663855,0.2635860122053659,0.30466366958919355,23.75,20.25,-3.5,,False,False,False,False
246998_at,AT5G67370,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G11840.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN75014.1); contains InterPro domain Protein of unknown function DUF1230 (InterPro:IPR009631),0.6723943433899262,0.3395601492713175,0.3338504780293578,0.05569726144215574,0.6367722392260917,0.7395621538050031,0.16506258310802682,0.12639436086169087,23.75,22.25,-1.5,,False,False,True,False
251110_at,AT5G01260,glycoside hydrolase starch-binding domain-containing protein,0.5821113929082983,0.5230013398275084,0.34537033689168606,0.12242689029367831,0.6227098637589428,0.908761943212692,0.11050878278338516,0.05591320373693393,24.5,22.0,-2.5,,False,True,True,False
251272_at,AT3G61890,ATHB-12 (ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 12); transcription factor,0.5596463710977007,0.25800160637829517,0.30495058097283995,0.07850739305039699,0.7070072226491588,0.7161117149948707,0.18611420412404298,0.26117567945854947,23.0,22.75,-0.25,invariant,True,False,True,False
250580_at,AT5G07440,GDH2 (GLUTAMATE DEHYDROGENASE 2); oxidoreductase,0.6692180018332703,0.4832319471172375,0.2924650453504586,0.14791230012935794,0.5516704812978236,0.6584292052776483,0.23325169624876915,0.08300915284683134,23.5,22.25,-1.25,,False,False,True,False
263122_at,AT1G78510,SPS1 (SOLANESYL DIPHOSPHATE SYNTHASE 1); dimethylallyltranstransferase/ trans-octaprenyltranstransferase,0.7160953709265425,0.6375477427019798,0.1999629217175687,0.0800403532959701,0.7160661598177929,0.8709976824927087,0.06491979144071287,0.07419285043126206,24.0,22.0,-2.0,shortened,False,True,True,False
262986_at,AT1G23390,kelch repeat-containing F-box family protein,0.2576201865108009,0.6058993217906355,0.4285548112042232,0.5220802193561586,0.4334917413764967,0.42877002552967425,0.1228927206533273,0.4270124235798378,26.0,24.25,-1.75,,False,False,False,False
253943_at,AT4G27030,small conjugating protein ligase,0.7820113796030395,0.6299947572719369,0.24836456577019436,0.12979358203870411,0.7245133360904421,0.8614830293042028,0.07102462688149905,0.0790042595043435,23.5,20.75,-2.75,shortened,False,True,True,False
253039_at,AT4G37760,SQE3 (SQUALENE EPOXIDASE 3); oxidoreductase,0.709689787195259,0.5546366452905147,0.14806476579812158,0.08456557124285319,0.5020848122676874,0.5258964047903019,0.14291942744830707,0.17496945933085822,23.75,21.25,-2.5,shortened,False,True,True,True
248207_at,AT5G53970,"aminotransferase, putative",0.7203870010041518,0.6306626367061228,0.29857437035297507,0.16234853718628212,0.6443482416998634,0.4760128535938182,0.032508118856835286,0.3119135310466626,24.0,20.5,-3.5,shortened,False,True,False,False
250926_at,AT5G03555,"permease, cytosine/purines, uracil, thiamine, allantoin family protein",0.7194841218267602,0.7511843386394191,0.2535295516756036,0.22370235788932696,0.6732690652126101,0.7989124296952274,0.0807573260630013,0.21372627827646906,24.25,21.25,-3.0,shortened,False,True,True,False
266396_at,AT2G38790,unknown protein,0.882579847586901,0.8969495713476587,0.053211103057404965,0.08866951334694129,0.44072524546189473,0.35202746600544965,0.11756289438533014,0.2135895975353943,23.75,22.25,-1.5,,False,True,False,False
261318_at,AT1G53035,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G15358.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO69750.1),0.7033800613325825,0.6746272906355881,0.1280136875698866,0.11951510973215224,0.4774701831192112,0.6916403528056916,0.14881766691588644,0.1827983219144947,23.75,21.5,-2.25,shortened,False,True,False,False
262505_at,AT1G21680,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G21670.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN73514.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO61906.1); similar to hypothetical protein OsJ_012725 [Oryza sativa (japonica cultivar-group)] (GB:EAZ29242.1); contains InterPro domain WD40-like Beta Propeller (InterPro:IPR011659); contains InterPro domain Six-bladed beta-propeller, TolB-like (InterPro:IPR011042)",0.7949649307797516,0.8485011353656081,0.41409008718251555,0.23258546463602764,0.46491203504370904,-0.389408492671554,0.36607173221944006,0.5281533587270819,23.5,21.5,-2.0,shortened,False,True,False,False
257916_at,AT3G23210,basic helix-loop-helix (bHLH) family protein,0.7789660102755114,0.7485562987571668,0.18948653461428974,0.1849367351206756,0.4048444139994616,0.013604406150788728,0.07326327005886035,0.2729967472052512,24.5,22.25,-2.25,,False,True,False,False
247348_at,AT5G63810,BGAL10 (beta-galactosidase 10); beta-galactosidase,0.6803169295741979,0.4781800384849212,0.16894525203079502,0.12432550888031922,0.3706770583700256,0.38337745773978393,0.0236773952342226,0.2577355514548624,23.5,22.5,-1.0,shortened,False,False,False,False
259842_at,AT1G73602;AT1G73600,"[AT1G73602, CPuORF32 (Conserved peptide upstream open reading frame 32)];[AT1G73600, phosphoethanolamine N-methyltransferase]",0.8542708049354455,0.22816512743801232,0.7231911551083152,0.3829653439892079,0.6656574269464914,0.3073233069767116,1.0,0.19869880585456773,23.75,23.25,-0.5,,False,False,False,False
249128_at,AT5G43440,"2-oxoglutarate-dependent dioxygenase, putative",0.8652471513047915,0.7539789288227619,0.2654974147758452,0.23772011092351877,0.6034200229308133,0.728113820527466,0.1047116799092251,0.1862782550344776,23.5,21.25,-2.25,shortened,False,True,True,False
248148_at,AT5G54930,AT hook motif-containing protein,0.321043900327582,0.177387963196181,0.3201269749346345,0.6774455968740445,0.11713908994941113,0.4779409209804494,0.9957621821328656,0.5470789194259087,25.0,23.0,-2.0,,False,False,False,False
252885_at,AT4G39260,"ATGRP8/GR-RBP8 (COLD, CIRCADIAN RHYTHM, AND RNA BINDING 1, GLYCINE-RICH PROTEIN 8); RNA binding",0.7090111877011634,0.631495060133386,0.1681392507697888,0.19271556537202078,0.6881290782229867,0.7935365330894406,0.03299977754532712,0.19075624877493558,23.5,21.75,-1.75,shortened,False,True,True,False
252175_at,AT3G50700,ATIDD2 (ARABIDOPSIS THALIANA INDETERMINATE(ID)-DOMAIN 2); nucleic acid binding / transcription factor/ zinc ion binding,0.8300988013427597,0.6119079417604474,0.30006275060644594,0.1673694359065136,0.6344002957693156,0.5677405565695448,0.1726911141298887,0.31586303126765636,24.0,21.5,-2.5,,False,True,True,False
245038_at,AT2G26560,PLP2 (PHOSPHOLIPASE A 2A); nutrient reservoir,0.8636367637601571,0.6305932747466236,0.041736384858579376,0.1690005015784088,0.6568337966193877,0.8039292788092085,0.11561636444673147,0.08916636246592163,23.25,22.75,-0.5,invariant,True,True,True,True
251028_at,AT5G02230,haloacid dehalogenase-like hydrolase family protein,0.660957047185772,0.22483843046265606,0.3094451203936621,0.10245607585014567,0.7062858573541675,0.7461867985813451,0.19198554006580704,0.2975492144746338,22.25,23.25,1.0,,False,False,True,False
258956_at,AT3G01440,oxygen evolving enhancer 3 (PsbQ) family protein,0.09920656852685161,0.1769352940990102,0.07840988183316758,0.6933239801033291,0.06074339824374575,0.3457409545170921,0.47989365453899135,0.4048975962061747,24.5,22.0,-2.5,,False,False,False,False
248564_at,AT5G49700,DNA-binding protein-related,0.7847127863126784,0.4899222528128496,0.2237684574881882,0.3486857824851483,0.047261620606071975,0.12356788690811527,0.634247875963527,0.4845179496976951,25.5,20.5,-5.0,,False,False,False,False
253394_at,AT4G32770,VTE1 (VITAMIN E DEFICIENT 1),0.6932326504350759,0.500676431416385,0.258439679300114,0.12377449528991964,0.5992885204088809,0.6788104185765472,0.06259323831243059,0.1669354315541278,23.75,21.0,-2.75,shortened,False,True,True,False
257294_at,AT3G15570,phototropic-responsive NPH3 family protein,0.30421927925795667,0.3683930434213458,0.5506750692257246,0.18009452199402687,0.36045895067718947,0.37979817295116114,0.04445310694311496,0.09839539732599968,26.0,19.75,-6.25,shortened,False,False,False,False
257710_at,AT3G27350,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G40700.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO14633.1),0.622086580713949,0.5600258867038762,0.32891339199815756,0.11644538469975446,0.7199160512476993,0.7296631550785905,0.19098612280571226,0.11539343807360922,24.0,21.75,-2.25,shortened,False,True,True,False
259968_at,AT1G76530,auxin efflux carrier family protein,0.5119032765472226,0.25027834766002877,0.3083371371488302,0.28761943276646146,0.6900254504628089,0.9100861343105844,0.0923639453847542,0.17789130849555285,24.5,21.75,-2.75,shortened,False,False,True,False
256548_at,AT3G14770,nodulin MtN3 family protein,0.6980415004933604,0.5749558806222761,0.4115849467528077,0.4514394326830986,0.6401834165862921,0.6822632190458049,0.10694642532386778,0.41118995931954494,24.0,20.25,-3.75,shortened,False,True,True,False
260489_at,AT1G51610,"cation efflux family protein / metal tolerance protein, putative (MTPc4)",0.6651639105509836,0.6737797348397354,0.13759425166025757,0.14105302136384915,0.5074636588418291,0.822305193731378,0.15257685173448376,0.06746393996895893,25.0,21.75,-3.25,shortened,False,True,True,False
256861_at,AT3G23920,BAM1/BMY7/TR-BAMY (BETA-AMYLASE 1); beta-amylase,0.6382339670115358,0.4413898194373841,0.2674416211442779,0.08143786708482495,0.6503398337821082,0.7255053775397197,0.04407942632019338,0.211669667279403,24.5,22.25,-2.25,shortened,False,False,True,False
246468_at,AT5G17050,UDP-glucoronosyl/UDP-glucosyl transferase family protein,0.5576038084635682,0.4737920178573386,0.14331492256533376,0.16247224094187332,0.5277535263834539,0.768958769758255,0.10448660450631411,0.12158423293012104,25.0,22.75,-2.25,shortened,False,False,True,False
248537_at,AT5G50100,similar to PBng143 [Vigna radiata] (GB:BAB82450.1); contains InterPro domain Thioredoxin-like fold (InterPro:IPR012336); contains InterPro domain Putative thiol-disulphide oxidoreductase DCC (InterPro:IPR007263),0.7193945206370149,0.5607732502663055,0.27951693820810614,0.21099291321918473,0.5958532699307644,0.2313934987621028,0.4141847458941051,0.12323976229600123,23.25,22.25,-1.0,shortened,False,True,False,False
248625_at,AT5G48880,"KAT5/PKT1/PKT2 (PEROXISOMAL 3-KETO-ACYL-COA THIOLASE 1, PEROXISOMAL 3-KETO-ACYL-COA THIOLASE 2); acetyl-CoA C-acyltransferase",0.4421382408004817,0.36890896183240396,0.36367400047702586,0.056521373945467204,0.48931894333972104,0.6134791873055594,0.14068873829195006,0.10141348090319728,25.75,22.0,-3.75,,False,False,False,False
256603_at,AT3G28270,Identical to UPF0496 protein At3g28270 [Arabidopsis Thaliana] (GB:Q9LHD9;GB:Q8H7D0;GB:Q8H7E9;GB:Q944H3); similar to AT14A [Arabidopsis thaliana] (TAIR:AT3G28290.1); similar to AT14A [Arabidopsis thaliana] (TAIR:AT3G28300.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO22906.1); contains InterPro domain Protein of unknown function DUF677 (InterPro:IPR007749),0.5728344971000954,0.3435974614289836,0.4763419497090467,0.4948986962048916,-6.235150804354127,0.030782782777493245,0.9992017562764256,0.640035689788198,24.0,22.75,-1.25,,False,False,False,False
259856_at,AT1G68440,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G25400.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO42150.1),0.6902991436121478,0.6496607567205563,0.30357289200649185,0.13726238514350106,0.8007662154505153,0.7837985361188327,0.03622510170918741,0.16512411205513616,24.0,21.0,-3.0,shortened,False,True,True,False
264692_at,AT1G70000,DNA-binding family protein,0.6745479643179104,0.346855410210415,0.3369396022715803,0.08090912070661903,0.6686439027691448,0.9210072016286619,0.10657078894993788,0.09899379711921072,24.25,21.25,-3.0,shortened,False,False,True,False
267517_at,AT2G30520,RPT2 (ROOT PHOTOTROPISM 2); protein binding,0.6858093527279654,0.49679516878323227,0.1424940436776578,0.09490946806310491,0.4838085458716438,0.3180033402839002,0.15127340777896942,0.0895388304176516,23.75,22.0,-1.75,,False,False,False,False
259803_at,AT1G72150,PATL1 (PATELLIN 1); transporter,0.8252517469401167,0.7889458912694165,0.3637077990138351,0.17665852227950168,0.6143023106914409,0.5578096941105585,0.10423464573832433,0.19078972906739167,23.5,21.75,-1.75,,False,True,True,False
249719_at,AT5G35735,auxin-responsive family protein,0.8562900119188444,0.34788716751659976,0.20660126800675405,0.21428682260550572,0.6445244795389813,0.7468699210030074,0.033132619751465614,0.23326760489690002,23.5,21.5,-2.0,,False,False,True,False
251356_at,AT3G61060,ATPP2-A13,0.5052364274775494,0.5140786425229471,0.3897602927862404,0.1239631295581926,0.21277982088863956,-0.062354994908838446,0.21092415618217938,0.33688975404899013,24.5,21.5,-3.0,,False,True,False,False
264653_at,AT1G08980,ATAMI1 (AMIDASE-LIKE PROTEIN 1); amidase,0.7720193645149208,0.6576093902803664,0.2909997100552952,0.14987503440263208,0.32372427976027496,-0.4126917361402669,0.38714326120287307,0.5648937038166553,24.5,22.5,-2.0,,False,True,False,False
267178_at,AT2G37750,unknown protein,0.7310998203905149,0.09444742154998842,1.0,0.4833443952757839,0.5030705175007584,0.048334699644888124,0.7467175390932631,0.23476672265646617,23.0,20.5,-2.5,,False,False,False,False
252956_at,AT4G38580,ATFP6 (FARNESYLATED PROTEIN 6); metal ion binding,0.7957951664132643,0.7506961647686069,0.1158492678816002,0.0917488516825943,0.6198559084601059,0.7137732336152921,0.07818138776184104,0.03133118394876617,23.5,22.0,-1.5,,False,True,True,True
255980_at,AT1G33970,"avirulence-responsive protein, putative / avirulence induced gene protein, putative / AIG protein, putative",0.850002323616921,0.7066212473920632,0.27781823705019204,0.1677771708157561,0.683248050619209,0.77340081743775,0.07955684066515599,0.1161531150630687,23.5,21.75,-1.75,shortened,False,True,True,False
261834_at,AT1G10640,"polygalacturonase, putative / pectinase, putative",0.1322464115659877,0.15536304374677623,0.5269702178697496,0.29873912029954586,0.6807465840362168,0.7696924045786432,0.48381014419526697,0.18379328113259036,24.75,23.5,-1.25,,False,False,True,False
262784_at,AT1G10760,SEX1 (STARCH EXCESS 1),0.7646240811298798,0.7821290157254007,0.18972581001105282,0.24315863781142438,0.3874420017079222,0.027102901572962246,0.06115365982543258,0.333287875294619,24.75,20.5,-4.25,,False,True,False,False
256527_at,AT1G66100,"thionin, putative",0.17479608221672538,0.3910528504636981,0.5727362421739466,0.5126761028744148,0.3322251824791277,0.6367054641049483,0.1985193474098692,0.5776974021993457,25.75,22.75,-3.0,,False,False,False,False
253814_at,AT4G28290,unknown protein,0.8223329825447165,0.20641077328944835,0.4747951869230889,0.2001351813363788,0.7482242029175056,0.6209594259493885,0.0787790454559948,0.0719936517580515,23.0,19.75,-3.25,,False,False,True,False
259348_at,AT3G03770,"leucine-rich repeat transmembrane protein kinase, putative",0.8428395477515422,0.44595914709447004,0.2717676528172116,0.2010929666422532,0.7307291836202511,0.9085071763187637,0.0886368921387312,0.029129930438785444,23.25,22.25,-1.0,,False,False,True,False
262875_at,AT1G64970,G-TMT (GAMMA-TOCOPHEROL METHYLTRANSFERASE),0.49951116427315356,0.2588257162714698,0.33497742524631535,0.15088517640751437,0.6349492865624642,0.7876717487856977,0.14937326088858546,0.14391015492360382,24.5,23.0,-1.5,shortened,False,False,True,False
258188_at,AT3G17800,mRNA level of the MEB5.2 gene (At3g17800) remains unchanged after cutting the inflorescence stem,0.7472510025871151,0.6718209425778261,0.1115672528294653,0.1157077142263048,0.47292330595529086,0.16018542532502,0.09364994009500988,0.26740066048044486,23.25,21.75,-1.5,,False,True,False,False
252073_at,AT3G51750,unknown protein,0.5628000381435254,0.7605674444032244,0.18104109040429936,0.11283628223993973,0.4571400238051253,0.6170788048898326,0.1764580262615359,0.191138077942335,24.25,22.25,-2.0,,False,True,False,False
255298_at,AT4G04840,methionine sulfoxide reductase domain-containing protein / SeIR domain-containing protein,0.37222537252374177,0.18307916380189582,0.3819265039111349,0.06848490759222146,0.11487443533740416,0.20269313244828835,0.5990152926295963,0.41111589834110607,27.0,25.0,-2.0,,False,False,False,False
247214_at,AT5G64850,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G09960.1); similar to 80C09_15 [Brassica rapa subsp. pekinensis] (GB:AAZ41826.1),0.7862034130702878,0.7851153547064653,0.08524448766020773,0.08319885334236529,0.5018603325750698,0.4693566591282953,0.20181469619061232,0.06813807615618772,23.25,21.25,-2.0,shortened,False,True,False,False
261480_at,AT1G14280,PKS2 (PHYTOCHROME KINASE SUBSTRATE 2),0.6149331719702573,0.5831362860126343,0.13490970044209885,0.13172562447358765,0.223121520748789,0.5921745512484831,0.32300944364376033,0.29277707017943694,23.5,20.75,-2.75,shortened,False,True,False,False
245479_at,AT4G16140,proline-rich family protein,0.6202679806614708,0.1347878007713802,0.15891481855025874,0.22397222447739534,0.5818163273301508,0.8129033820011947,0.12482321829418563,0.15778022937014965,23.75,23.5,-0.25,,False,False,True,False
252250_at,AT3G49790,ATP binding,0.45130637832411,0.6576661469737697,0.2356548962940775,0.10384942766153879,0.512026173862705,0.4619811874736942,0.2439960355240169,0.23830255707013343,24.75,24.75,0.0,,False,False,False,False
263912_at,AT2G36390,"SBE2.1 (STARCH BRANCHING ENZYME 2.1); 1,4-alpha-glucan branching enzyme",0.6698302850729266,0.46643054196981193,0.12072109732005404,0.1455484706173878,-0.040606996617461366,0.11764304892516197,1.0,0.5672126175855179,24.75,22.25,-2.5,,False,False,False,False
247280_at,AT5G64260,"phosphate-responsive protein, putative",0.6273177373375949,0.5247697120939439,0.33635764945011276,0.3011583732857881,0.5325475151590282,0.288768398515311,0.23205180448554955,0.16577493966871099,23.25,21.0,-2.25,,False,True,False,False
264787_at,AT2G17840,ERD7 (EARLY-RESPONSIVE TO DEHYDRATION 7),0.8260796658322707,0.8406906562461134,0.44434348938949514,0.07244592952729931,0.404747368922566,-0.061390519082798356,0.3236141144779704,0.2596952256101911,23.75,22.0,-1.75,shortened,False,True,False,False
256020_at,AT1G58290,HEMA1; glutamyl-tRNA reductase,0.6479101368820989,0.5995071396351843,0.1715936636679398,0.09693259931958045,0.6099918646102553,0.6314892123490196,0.03338636438937483,0.16284191408699608,23.0,20.5,-2.5,shortened,False,True,True,False
266391_at,AT2G41290,strictosidine synthase family protein,0.6739174281634265,0.6121326349123348,0.037917165630077056,0.14072862536429195,0.6068646862355077,0.7459618752521764,0.07494476555280677,0.09431135343326441,24.0,21.25,-2.75,shortened,False,True,True,True
260048_at,AT1G73750,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G15060.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO42199.1); contains InterPro domain Uncharacterised conserved protein UCP031088, alpha/beta hydrolase, At1g15070 (InterPro:IPR016969)",0.16204116491594045,0.5194577661688603,0.5924490439299223,0.26179020560048333,0.2952883293719619,0.5100982244355378,0.13583830100746797,0.22034270585133042,24.5,20.75,-3.75,,False,False,False,False
258805_at,AT3G04010,glycosyl hydrolase family 17 protein,0.7573681654995875,0.5542353298326295,0.2283129617898445,0.20098041440997677,0.5842429112238794,0.8816668671031359,0.24175897544612804,0.04965558825205641,23.25,22.5,-0.75,shortened,False,True,True,False
250412_at,AT5G11150,ATVAMP713 (Arabidopsis thaliana vesicle-associated membrane protein 713),0.7294041778397631,0.5479980086952249,0.09172888724317169,0.19684328456248637,0.46655998776498675,0.5212719549236966,0.15357756178076584,0.318909331571508,23.25,21.75,-1.5,shortened,False,True,False,False
247949_at,AT5G57220,"CYP81F2 (cytochrome P450, family 81, subfamily F, polypeptide 2); oxygen binding",0.6057835096255264,0.6920723163339189,0.09445898339563913,0.15280101074938884,0.7142786539247541,0.6699425836845455,0.013184077424189488,0.1607026887757297,23.5,23.0,-0.5,invariant,True,True,True,True
251519_at,AT3G59400,GUN4 (Genomes uncoupled 4),0.7699390548404986,0.5779482340350652,0.17003840678285273,0.12078819600151254,0.46306463060850533,0.6401613812394503,0.026075411429419798,0.07804398721052444,22.5,20.5,-2.0,shortened,False,True,False,False
246021_at,AT5G21100,"L-ascorbate oxidase, putative",0.7390045655158692,0.3397770264374139,0.1611929342150639,0.2695851330153783,0.5790153681681508,0.7198584237182327,0.13354568013273305,0.34607794945274595,23.0,23.0,0.0,,False,False,True,False
247899_at,AT5G57345,similar to unknown [Populus trichocarpa x Populus deltoides] (GB:ABK96592.1),0.5508549554778083,0.3620983083417807,0.2210781880530561,0.2408675000700223,-0.04539326420979917,0.22049962137270895,0.8206552215649319,0.35409774390426174,23.0,20.25,-2.75,,False,False,False,False
265724_at,AT2G32100,ATOFP16/OFP16 (Arabidopsis thaliana ovate family protein 16),0.4240993607522512,0.1821369584339262,0.7777996188114752,0.5548787208697684,0.05118784995201009,0.2536885469101944,1.0,0.589102294296989,23.75,22.25,-1.5,shortened,False,False,False,False
260412_at,AT1G69830,AMY3/ATAMY3 (ALPHA-AMYLASE-LIKE 3); alpha-amylase,0.7459377346049533,0.8173051001234216,0.10459962970803548,0.1621120956257782,0.5871503752207818,0.6040056652883621,0.07532150546696861,0.2599170279429673,24.0,21.0,-3.0,,False,True,True,True
266839_at,AT2G25930,ELF3 (EARLY FLOWERING 3),0.6825709581126507,0.35934494262963734,0.19550904001796546,0.18911505343283444,0.26970358757240986,-0.023357703903834626,0.6914595102863329,0.39150491125757975,24.5,23.0,-1.5,,False,False,False,False
260955_at,AT1G06000,UDP-glucoronosyl/UDP-glucosyl transferase family protein,0.33076635807238164,0.5409818881600172,0.4330517811442584,0.12786533187934604,0.45711305137699076,0.8259936216781886,0.18005876885872943,0.20527455638991804,25.75,21.0,-4.75,shortened,False,False,False,False
250690_at,AT5G06530,ABC transporter family protein,0.5054748127641673,0.42291710281596684,0.2351981931848277,0.2288751369157099,0.4530792189408105,0.6119620947676933,0.26318552863293593,0.16718190571884162,25.0,22.75,-2.25,shortened,False,False,False,False
256379_at,AT1G66840,"Identical to Protein PLASTID MOVEMENT IMPAIRED 2 (PMI2) [Arabidopsis Thaliana] (GB:Q9C9N6); similar to PMI15 (plastid movement impaired 15) [Arabidopsis thaliana] (TAIR:AT5G38150.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN79831.1); contains InterPro domain Protein of unknown function DUF827, plant (InterPro:IPR008545)",0.5485414237399653,0.6483383208751146,0.46571983056372396,0.35022738680823057,0.665934389907715,0.6982179396754578,0.10267866459908144,0.1535260969217216,23.25,23.0,-0.25,,False,True,True,False
259595_at,AT1G28050,zinc finger (B-box type) family protein,0.7614493968397253,0.7337575176916984,0.07302665725202884,0.19696130448399687,0.2965563236790161,0.10773903388260508,0.32175118773514744,0.4531890556885874,24.25,23.0,-1.25,shortened,False,True,False,False
260671_at,AT1G19310,zinc finger (C3HC4-type RING finger) family protein,0.8831080281096919,0.8423665510832186,0.17059915159630948,0.09168071635508909,0.6468421857542317,0.6093393083060852,0.08305492138119712,0.20705791857010875,23.5,21.75,-1.75,,False,True,True,False
264001_at,AT2G22420,peroxidase 17 (PER17) (P17),-0.12685318166911763,0.09979847723367907,0.6565135142173298,0.5922676592393312,0.5675759771209712,0.7409794573001545,0.11448020906237345,0.20419177865325716,24.5,22.25,-2.25,shortened,False,False,True,False
249941_at,AT5G22270,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G06270.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO15841.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN79170.1),0.8651733965348671,0.6430543508850448,0.18975307856506218,0.17361684676202527,0.5483964448988321,0.4642460142899739,0.11991970655733,0.15513661175298432,23.75,22.25,-1.5,shortened,False,True,False,False
252166_at,AT3G50500,SPK-2-2 (SNF1-RELATED PROTEIN KINASE 2.2); kinase/ protein kinase,0.823009660606058,0.7572937121305204,0.2347294053375295,0.14238637137252308,0.675172838179329,0.494512562132708,0.04521272853422391,0.08881759094453183,23.75,21.25,-2.5,,False,True,False,False
249456_at,AT5G39410,binding / catalytic,0.7673650047031141,0.7308792108419846,0.23730996537564372,0.14715119010950573,0.44577187198974744,-0.07988077152403483,0.2588667912793658,0.5623849016505568,24.0,21.5,-2.5,,False,True,False,False
263114_at,AT1G03130,PSAD-2 (photosystem I subunit D-2),0.19988304111666766,0.16366097592603612,0.4438016509533566,0.28906076968532884,0.20647603777523948,-0.00025866916645478355,0.8777706884411519,0.668350223222357,23.0,20.5,-2.5,shortened,False,False,False,False
